,0
0,0.0
1,0.0
2,0.0
3,-0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,-0.0
9,-0.0
10,0.0
11,-0.0
12,-0.0
13,0.0
14,-0.0
15,0.0
16,0.0
17,-0.0
18,0.0
19,-0.0016885380802098425
20,0.0008184570521713242
21,0.007721038073602304
22,0.0011866770191176642
23,-0.0018531345909493068
24,-0.0006474113386205006
25,0.0006691172298887902
26,-0.003845333177736306
27,0.0026347766921034515
28,-0.00207382434370172
29,-0.00726781560361922
30,0.0022719054312492627
31,-0.005349363544299353
32,0.002390027037676953
33,0.005415530274003326
34,-0.0014433231647303726
35,-0.002005271162083638
36,-0.0026368977964397584
37,0.000699835973658157
38,-0.00019929391503453454
39,-0.002959001484179952
40,-0.007222558850219561
41,-0.004010573569244464
42,-0.005296571776000949
43,0.00887364184611851
44,0.002212731947130513
45,-0.004172435798650647
46,-0.006649888141241761
47,0.005357577921666856
48,0.0012992522757828246
49,0.006825234702567882
50,-0.0067585972187944356
51,0.007721454888810893
52,0.007309983174369231
53,-0.014050598702544081
54,0.00837140056917113
55,0.007156555126800528
56,-0.002347822050121512
57,0.00487720593424976
58,0.00231841768527276
59,0.005175186017168374
60,0.0029530504299766056
61,-0.006404052890453889
62,0.012740107269124416
63,-0.0017089282750888857
64,0.002493493757645686
65,-0.001704630469210923
66,0.0037807837147405174
67,0.0
68,-0.0016465695190869616
69,0.012484259803297822
70,0.0008641949101917405
71,-0.001659145319214219
72,0.005562838772418273
73,0.001291032277762089
74,-0.006795684750366097
75,-0.002642441325738127
76,0.011700518405617128
77,-0.0
78,-0.0
79,0.0
80,0.0
81,-0.0
82,0.0
83,-0.0016943776535020885
84,0.01017269072512676
85,-0.0
86,-0.0
87,0.0
88,-0.0
89,0.0
90,0.0
91,0.0
92,-0.0
93,0.0
94,-0.0017172579507546072
95,0.00023714613864445484
96,-0.0013096995293800482
97,0.0035822899577885314
98,-0.00978911018593467
99,0.001135743262736514
100,-0.0025746765582554234
101,-0.000616583749558052
102,0.00011544693679598781
103,-0.003830967353575861
104,0.002900146156479438
105,-6.723540019431294e-05
106,-0.004186418580135337
107,-0.0007626287281302592
108,0.00033819328906358403
109,-0.0032242678883853976
110,-0.0027134251742030914
111,-0.003163830420744388
112,0.0035587501224699936
113,0.0011649889019315369
114,0.0009459571099767445
115,-6.141289579923866e-05
116,-0.0028054310769323526
117,0.004994431453161409
118,0.005043174538434845
119,-0.0016821565812843602
120,-0.008879655559580677
121,0.0014061900762697966
122,0.000843099955783429
123,0.0003479784272051684
124,-7.033883352677664e-06
125,-0.00019281887739286882
126,0.004679907589855725
127,0.0018144156320154972
128,0.0011501141075069665
129,-0.0008607229391953862
130,-0.006397268301906462
131,-1.3012740365446408e-05
132,-0.0034676063938658104
133,-0.0018484899445829939
134,0.0019500281721799796
135,0.007065622010368649
136,-0.0007013361280369515
137,-0.0023734635326282923
138,-0.0031565038148892465
139,-0.0013001306688664518
140,0.0064294976977617175
141,-0.003306399523444926
142,-0.01179765093020527
143,0.013402048470814427
144,-0.002242893838145472
145,0.0014149536250538481
146,-0.004774767783988727
147,0.006344818200474395
148,-0.001900522528785375
149,-0.0005206875076422439
150,0.006860307698807678
151,-0.006609884572957142
152,-0.003789072971676494
153,-1.9091098414909574e-05
154,0.003215173188261975
155,0.011476438617525531
156,-0.006056912227214564
157,0.008276132142689645
158,-0.011804157411218312
159,0.0019195466283085441
160,0.00675536642426572
161,-0.004843059675210627
162,0.006644067151930112
163,-0.008611959853752287
164,0.0002937307180957638
165,0.0032590367938620133
166,-0.010667796663772188
167,0.009946151832798959
168,-0.001941973725443814
169,-0.0003058902004400399
170,-0.0026855305445133482
171,0.001053081852784994
172,-0.004483540076123899
173,0.005144973823631025
174,-0.008228672876329056
175,0.016878505399681054
176,-1.1076779309963875e-05
177,0.00800312321374346
178,-0.023212988175109542
179,0.02020886743086857
180,0.0038604279562318004
181,-0.02086343191391216
182,-0.000279354920898746
183,5.585910231731032e-05
184,0.004712899990692493
185,-0.00437683079568916
186,-0.003385331259568041
187,0.0018687987256419505
188,0.006162746829742587
189,0.002294000133167339
190,-0.003589254998693228
191,-0.0019366069766735816
192,0.0003409046334117006
193,-0.00012496222943645803
194,0.0026988436924097457
195,0.002406016600816474
196,0.0016981581522181898
197,0.0006307939359658742
198,0.0016662450057675154
199,-0.004609908290391873
200,0.005372523745584882
201,-0.0021791273914410214
202,0.006687484537272505
203,-0.013138747277122484
204,-0.005027064181621392
205,-0.002865543615286924
206,-0.0014376660177530135
207,-0.005872056776698865
208,0.006692640743005765
209,-0.0014169063372996336
210,0.0013555956275725651
211,0.0011959017097216455
212,0.005686835933131857
213,-0.007947831731923153
214,0.0005461608412645149
215,0.005102299007100179
216,0.002119004732430475
217,-0.00452113072306034
218,-0.002178523372057833
219,-0.001710725888555615
220,0.0004788471724436957
221,-4.846580746232404e-05
222,-0.0016821746249824118
223,0.001055290887797731
224,0.0019398471610576106
225,0.006636073894717467
226,0.00039649632991166497
227,-0.0006994721919222855
228,0.0011487155124662693
229,-0.002398239447229199
230,0.008058621504923646
231,-5.135445835259949e-06
232,-0.006319985830369711
233,0.002177872503021826
234,-0.0008281855857782553
235,-0.0024541324978756248
236,0.0015731731696665254
237,0.004905543943248019
238,0.005446833415754496
239,0.00018556569221173075
240,-0.003162675734593931
241,0.0018056555606976385
242,0.0018938195034910192
243,-0.005281083864517466
244,0.002108940794575525
245,-0.0049614900862456
246,-0.0006146339372246094
247,-0.002275675756731549
248,0.0021544187454708005
249,-0.001790268472062595
250,0.0009581343603864271
251,-0.0031741821923235974
252,0.0005655799885899636
253,0.0027739871813246882
254,-0.002178744329847962
255,-0.0019162560255611863
256,-0.0021161304540502895
257,0.00841193559817124
258,-0.0007692762231270487
259,-0.0026912325777254708
260,-0.0010723997568292483
261,0.002150075582213818
262,-0.004601242774999174
263,-0.00118832768010188
264,-9.40111071060887e-06
265,0.0036734761663783826
266,0.005097167234473358
267,-0.004911285793159999
268,0.00014956925654296586
269,-0.00907021532299822
270,-0.006280431411292421
271,0.001940541533822612
272,0.007522301139417596
273,-0.007566850836984881
274,0.018590125279525315
275,-0.00658655642066665
276,0.0007487598809477776
277,-0.005989695058437967
278,0.005000964575876038
279,-0.0015779565917425492
280,0.003923273133689786
281,-0.0027907660511394803
282,-0.005156973160183441
283,0.005340400529604245
284,-0.0036435633623300725
285,0.007598085996596965
286,-0.0013804826322280407
287,0.0016707837184401087
288,0.007514232490500183
289,-0.004347913902075939
290,0.0007649189279601671
291,-0.0008366103857060258
292,-0.006522888995860296
293,0.017453954350332635
294,0.0023255396358187025
295,-0.010530286400627045
296,-0.0008619774684761129
297,0.0043558715917369
298,0.0007078455988920299
299,-0.006620527010127483
300,0.007997577253469503
301,-0.002405722253076109
